file,type,smells,itCount,describeCount
tests/tokenizers.test.js,OvercommentedTest,"[{""startLine"":89,""endLine"":185}]",16,10
tests/tokenizers.test.js,OvercommentedTest,"[{""startLine"":390,""endLine"":434}]",16,10
tests/tokenizers.test.js,OvercommentedTest,"[{""startLine"":436,""endLine"":486}]",16,10
tests/utils/utils.test.js,OvercommentedTest,"[{""startLine"":10,""endLine"":43}]",9,4
tests/utils/tensor.test.js,OvercommentedTest,"[{""startLine"":132,""endLine"":163}]",58,34
tests/pipelines/test_pipelines_text_to_audio.js,SubOptimalAssert,"[{""startLine"":27,""endLine"":27}]",2,1
tests/pipelines/test_pipelines_image_to_image.js,SubOptimalAssert,"[{""startLine"":30,""endLine"":30}]",3,3
tests/pipelines/test_pipelines_image_to_image.js,SubOptimalAssert,"[{""startLine"":43,""endLine"":43}]",3,3
tests/pipelines/test_pipelines_image_to_image.js,SubOptimalAssert,"[{""startLine"":46,""endLine"":46}]",3,3
