file,type,smells,frame,itCount,describeCount
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Duplicate Assert,"{'line': 62, 'column': 6, 'index': 2053}","  60 |
  61 |       expect(element.classList.length, 'element - tether classes added').toEqual(12);
> 62 |       expect(element).toHaveClass('tether-element');
     |      ^ Duplicate Assert
  63 |       expect(element).not.toHaveClass('tether-target');
  64 |
  65 |       expect(target.classList.length, 'target - tether classes added').toEqual(12);",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Duplicate Assert,"{'line': 63, 'column': 6, 'index': 2106}","  61 |       expect(element.classList.length, 'element - tether classes added').toEqual(12);
  62 |       expect(element).toHaveClass('tether-element');
> 63 |       expect(element).not.toHaveClass('tether-target');
     |      ^ Duplicate Assert
  64 |
  65 |       expect(target.classList.length, 'target - tether classes added').toEqual(12);
  66 |       expect(target).toHaveClass('tether-target');",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Duplicate Assert,"{'line': 66, 'column': 6, 'index': 2247}","  64 |
  65 |       expect(target.classList.length, 'target - tether classes added').toEqual(12);
> 66 |       expect(target).toHaveClass('tether-target');
     |      ^ Duplicate Assert
  67 |       expect(target).not.toHaveClass('tether-element');
  68 |
  69 |       tether.destroy();",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Duplicate Assert,"{'line': 67, 'column': 6, 'index': 2298}","  65 |       expect(target.classList.length, 'target - tether classes added').toEqual(12);
  66 |       expect(target).toHaveClass('tether-target');
> 67 |       expect(target).not.toHaveClass('tether-element');
     |      ^ Duplicate Assert
  68 |
  69 |       tether.destroy();
  70 |",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Duplicate Assert,"{'line': 89, 'column': 6, 'index': 3124}","  87 |
  88 |       expect(element.classList.length, 'element - foo classes added').toEqual(12);
> 89 |       expect(element).toHaveClass('foo-element');
     |      ^ Duplicate Assert
  90 |       expect(element).not.toHaveClass('foo-target');
  91 |
  92 |       expect(target.classList.length, 'target - foo classes added').toEqual(12);",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Duplicate Assert,"{'line': 90, 'column': 6, 'index': 3174}","  88 |       expect(element.classList.length, 'element - foo classes added').toEqual(12);
  89 |       expect(element).toHaveClass('foo-element');
> 90 |       expect(element).not.toHaveClass('foo-target');
     |      ^ Duplicate Assert
  91 |
  92 |       expect(target.classList.length, 'target - foo classes added').toEqual(12);
  93 |       expect(target).toHaveClass('foo-target');",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Duplicate Assert,"{'line': 93, 'column': 6, 'index': 3309}","  91 |
  92 |       expect(target.classList.length, 'target - foo classes added').toEqual(12);
> 93 |       expect(target).toHaveClass('foo-target');
     |      ^ Duplicate Assert
  94 |       expect(target).not.toHaveClass('foo-element');
  95 |
  96 |       tether.destroy();",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Duplicate Assert,"{'line': 94, 'column': 6, 'index': 3357}","  92 |       expect(target.classList.length, 'target - foo classes added').toEqual(12);
  93 |       expect(target).toHaveClass('foo-target');
> 94 |       expect(target).not.toHaveClass('foo-element');
     |      ^ Duplicate Assert
  95 |
  96 |       tether.destroy();
  97 |",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Duplicate Assert,"{'line': 119, 'column': 6, 'index': 4236}","  117 |
  118 |       expect(element.classList.length, 'element - custom classes added').toEqual(12);
> 119 |       expect(element).toHaveClass('my-custom-class');
      |      ^ Duplicate Assert
  120 |       expect(element).not.toHaveClass('another-one');
  121 |       expect(element).not.toHaveClass('tether-element');
  122 |",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Duplicate Assert,"{'line': 120, 'column': 6, 'index': 4290}","  118 |       expect(element.classList.length, 'element - custom classes added').toEqual(12);
  119 |       expect(element).toHaveClass('my-custom-class');
> 120 |       expect(element).not.toHaveClass('another-one');
      |      ^ Duplicate Assert
  121 |       expect(element).not.toHaveClass('tether-element');
  122 |
  123 |       expect(target.classList.length, 'target - custom classes added').toEqual(12);",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Duplicate Assert,"{'line': 121, 'column': 6, 'index': 4344}","  119 |       expect(element).toHaveClass('my-custom-class');
  120 |       expect(element).not.toHaveClass('another-one');
> 121 |       expect(element).not.toHaveClass('tether-element');
      |      ^ Duplicate Assert
  122 |
  123 |       expect(target.classList.length, 'target - custom classes added').toEqual(12);
  124 |       expect(target).toHaveClass('another-one');",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Duplicate Assert,"{'line': 124, 'column': 6, 'index': 4486}","  122 |
  123 |       expect(target.classList.length, 'target - custom classes added').toEqual(12);
> 124 |       expect(target).toHaveClass('another-one');
      |      ^ Duplicate Assert
  125 |       expect(target).not.toHaveClass('my-custom-class');
  126 |       expect(target).not.toHaveClass('tether-target');
  127 |",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Duplicate Assert,"{'line': 125, 'column': 6, 'index': 4535}","  123 |       expect(target.classList.length, 'target - custom classes added').toEqual(12);
  124 |       expect(target).toHaveClass('another-one');
> 125 |       expect(target).not.toHaveClass('my-custom-class');
      |      ^ Duplicate Assert
  126 |       expect(target).not.toHaveClass('tether-target');
  127 |
  128 |       tether.destroy();",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Duplicate Assert,"{'line': 126, 'column': 6, 'index': 4592}","  124 |       expect(target).toHaveClass('another-one');
  125 |       expect(target).not.toHaveClass('my-custom-class');
> 126 |       expect(target).not.toHaveClass('tether-target');
      |      ^ Duplicate Assert
  127 |
  128 |       tether.destroy();
  129 |",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Duplicate Assert,"{'line': 152, 'column': 6, 'index': 5475}","  150 |
  151 |       expect(element.classList.length, 'element - classes added').toEqual(10);
> 152 |       expect(element).not.toHaveClass('tether-element');
      |      ^ Duplicate Assert
  153 |       expect(element).not.toHaveClass('tether-enabled');
  154 |
  155 |       expect(target.classList.length, 'target - classes added').toEqual(10);",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Duplicate Assert,"{'line': 153, 'column': 6, 'index': 5532}","  151 |       expect(element.classList.length, 'element - classes added').toEqual(10);
  152 |       expect(element).not.toHaveClass('tether-element');
> 153 |       expect(element).not.toHaveClass('tether-enabled');
      |      ^ Duplicate Assert
  154 |
  155 |       expect(target.classList.length, 'target - classes added').toEqual(10);
  156 |       expect(target).not.toHaveClass('tether-target');",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Duplicate Assert,"{'line': 157, 'column': 6, 'index': 5722}","  155 |       expect(target.classList.length, 'target - classes added').toEqual(10);
  156 |       expect(target).not.toHaveClass('tether-target');
> 157 |       expect(element).not.toHaveClass('tether-enabled');
      |      ^ Duplicate Assert
  158 |
  159 |       tether.destroy();
  160 |",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Magic Number,"{'line': 50, 'column': 75, 'index': 1685}","  48 |   describe('getClass()', () => {
  49 |     it('gets default classes when no options set', () => {
> 50 |       expect(element.classList.length, 'element - only one class').toEqual(1);
     |                                                                           ^ Magic Number
  51 |       expect(target.classList.length, 'target - only one class').toEqual(1);
  52 |       const tether = new Tether({
  53 |         element: '.element',",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Magic Number,"{'line': 51, 'column': 73, 'index': 1762}","  49 |     it('gets default classes when no options set', () => {
  50 |       expect(element.classList.length, 'element - only one class').toEqual(1);
> 51 |       expect(target.classList.length, 'target - only one class').toEqual(1);
     |                                                                         ^ Magic Number
  52 |       const tether = new Tether({
  53 |         element: '.element',
  54 |         target: '.target',",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Magic Number,"{'line': 61, 'column': 81, 'index': 2042}","  59 |       tether.enable();
  60 |
> 61 |       expect(element.classList.length, 'element - tether classes added').toEqual(12);
     |                                                                                 ^ Magic Number
  62 |       expect(element).toHaveClass('tether-element');
  63 |       expect(element).not.toHaveClass('tether-target');
  64 |",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Magic Number,"{'line': 65, 'column': 79, 'index': 2236}","  63 |       expect(element).not.toHaveClass('tether-target');
  64 |
> 65 |       expect(target.classList.length, 'target - tether classes added').toEqual(12);
     |                                                                               ^ Magic Number
  66 |       expect(target).toHaveClass('tether-target');
  67 |       expect(target).not.toHaveClass('tether-element');
  68 |",,
/home/gabriel/Desktop/research/projects/tether/test/unit/tether.spec.js,Magic Number,"{'line': 71, 'column': 103, 'index': 2477}","  69 |       tether.destroy();
  70 |
> 71 |       expect(element.classList.length, 'element - destroy sets classes back to initial state').toEqual(1);
