FileName, TotalMethods, TotalTestSmells,Physical SLOC,Logical SLOC,Cyclomatic,CyclomaticDensity,HalsteadBugs,HalsteadDifficulty,HalsteadEffort,HalsteadLength,HalsteadTime,HalsteadVocabulary,HalsteadVolume,Maintainability,assertionRoulette,conditionalTestLogic,duplicateAssert,eagerTest,emptyTest,exceptionHandling,globalVariable,ignoredTest,lazyTest,magicNumberRule,mysteryGuest,redundantAssertion,redundantPrint,resourceOptimism,sleepyTest,unknownTest
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/has-many/10-many-to-many-polymorphic/create-test.js,3,1,64,92,7,7.609,0.775,27.514,63990.466,426,3555.026,44,2325.718,98.078,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/has-many/10-many-to-many-polymorphic/association-set-ids-test.js,0,1,58,57,12,21.053,0.407,21.667,26424.048,215,1468.003,51,1219.571,115.674,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/has-many/10-many-to-many-polymorphic/accessor-test.js,0,1,35,33,8,24.242,0.224,12.79,8588.831,123,477.157,44,671.51,121.423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/has-many/1-basic/instantiating-test.js,9,1,85,110,14,12.727,0.827,27.436,68087.715,442,3782.651,49,2481.702,108.571,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/has-many/1-basic/delete-test.js,0,1,26,25,9,36,0.137,10.636,4383.08,81,243.504,34,412.084,128.103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/has-many/1-basic/create-test.js,6,1,91,115,13,11.304,0.988,33,97779.808,525,5432.212,50,2963.024,105.159,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/has-many/1-basic/accessor-test.js,0,1,32,28,8,28.571,0.2,12.768,7661.299,112,425.628,41,600.046,124.475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/9-one-way-polymorphic/delete-test.js,0,1,26,22,7,31.818,0.113,9.263,3136.278,69,174.238,30,338.575,128.392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/9-one-way-polymorphic/create-test.js,2,1,48,64,6,9.375,0.528,20.727,32859.802,294,1825.545,42,1585.341,103.212,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/9-one-way-polymorphic/association-set-id-test.js,0,1,38,37,8,21.622,0.246,13.862,10248.812,138,569.378,41,739.342,121.718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
